skill_a,skill_b,support_occupations,support_rate,freq_a,freq_b,lift,synergy_score
Cloud-based data access and sharing software,Network security and virtual private network VPN equipment software,3,0.00340522133938706,29,11,8.285266457680251,24.855799373040753
Object oriented data base management software,Video creation and editing software,6,0.00681044267877412,32,40,4.1296875,24.778125000000003
Geographic information system,Medical software,17,0.019296254256526674,91,113,1.4564815715258193,24.76018671593893
Internet browser software,Presentation software,23,0.026106696935300794,30,629,1.0738208797032327,24.697880233174352
Medical software,Object or component oriented development software,25,0.028376844494892167,113,198,0.9844015374988826,24.610038437472063
Graphics or photo imaging software,Internet browser software,12,0.01362088535754824,172,30,2.0488372093023255,24.586046511627906
Application server software,Electronic mail software,27,0.03064699205448354,41,638,0.9093585136478324,24.552679868491474
Enterprise application integration software,Web page creation and editing software,19,0.021566401816118047,96,136,1.282092524509804,24.359757965686278
Operating system software,Switch or router software,9,0.01021566401816118,326,9,2.702453987730061,24.32208588957055
Computer aided design CAD software,Object oriented data base management software,13,0.014755959137343927,192,32,1.8640950520833335,24.233235677083336
Process mapping and design software,Switch or router software,6,0.00681044267877412,146,9,4.0228310502283104,24.136986301369863
Accounting software,Human resources software,4,0.004540295119182747,84,7,5.993197278911564,23.972789115646258
Procedure management software,Project management software,6,0.00681044267877412,6,221,3.986425339366516,23.918552036199095
Object oriented data base management software,Word processing software,26,0.029511918274687854,32,785,0.9118630573248407,23.70843949044586
Data base user interface and query software,Time accounting software,12,0.01362088535754824,413,13,1.969081765691935,23.62898118830322
Data base user interface and query software,Network security and virtual private network VPN equipment software,11,0.012485811577752554,413,11,2.1331719128329296,23.464891041162225
Accounting software,Desktop publishing software,14,0.015891032917139614,84,88,1.668560606060606,23.359848484848484
Analytical or scientific software,Graphical user interface development software,8,0.009080590238365494,186,13,2.914805624483044,23.31844499586435
Desktop publishing software,File versioning software,11,0.012485811577752554,88,52,2.1177884615384617,23.29567307692308
Object or component oriented development software,Video conferencing software,19,0.021566401816118047,198,69,1.2252232469623774,23.27924169228517
Analytical or scientific software,Video creation and editing software,14,0.015891032917139614,186,40,1.657795698924731,23.209139784946235
Network security and virtual private network VPN equipment software,Project management software,8,0.009080590238365494,11,221,2.8992184286301934,23.193747429041547
Program testing software,Word processing software,24,0.02724177071509648,28,785,0.9619654231119199,23.087170154686078
Data base reporting software,Electronic mail software,22,0.024971623155505107,29,638,1.04756242568371,23.046373365041617
Data base user interface and query software,Internet browser software,18,0.02043132803632236,413,30,1.279903147699758,23.038256658595643
Document management software,Internet browser software,14,0.015891032917139614,252,30,1.6314814814814815,22.840740740740742
Internet directory services software,Video conferencing software,5,0.0056753688989784334,14,69,4.560041407867495,22.800207039337476
Analytical or scientific software,Internet browser software,12,0.01362088535754824,186,30,1.8946236559139784,22.73548387096774
Switch or router software,Video conferencing software,4,0.004540295119182747,9,69,5.674718196457327,22.69887278582931
Accounting software,Data base management system software,14,0.015891032917139614,84,91,1.6135531135531134,22.589743589743588
Business intelligence and data analysis software,Video creation and editing software,9,0.01021566401816118,80,40,2.4778125,22.3003125
Enterprise system management software,Object or component oriented development software,5,0.0056753688989784334,5,198,4.44949494949495,22.247474747474747
Enterprise system management software,Object oriented data base management software,2,0.0022701475595913734,5,32,11.012500000000001,22.025000000000002
Geographic information system,Network security and virtual private network VPN equipment software,5,0.0056753688989784334,91,11,4.4005994005994005,22.002997002997002
Document management software,Time accounting software,9,0.01021566401816118,252,13,2.4203296703296706,21.782967032967036
Computer aided design CAD software,Data mining software,13,0.014755959137343927,192,36,1.6569733796296298,21.540653935185187
Desktop publishing software,Internet browser software,8,0.009080590238365494,88,30,2.66969696969697,21.35757575757576
Configuration management software,Word processing software,24,0.02724177071509648,31,785,0.868871995068831,20.852927881651944
Enterprise resource planning ERP software,Materials requirements planning logistics and supply chain software,7,0.007945516458569807,297,7,2.9663299663299663,20.764309764309765
Enterprise resource planning ERP software,Inventory management software,7,0.007945516458569807,297,7,2.9663299663299663,20.764309764309765
Enterprise resource planning ERP software,Human resources software,7,0.007945516458569807,297,7,2.9663299663299663,20.764309764309765
File versioning software,Video creation and editing software,7,0.007945516458569807,52,40,2.964903846153846,20.754326923076924
Configuration management software,Desktop publishing software,8,0.009080590238365494,31,88,2.5835777126099706,20.668621700879765
Network security and virtual private network VPN equipment software,Sales and marketing software,3,0.00340522133938706,11,35,6.8649350649350644,20.594805194805193
Document management software,Network security and virtual private network VPN equipment software,8,0.009080590238365494,252,11,2.5425685425685427,20.34054834054834
Cloud-based data access and sharing software,Procedure management software,2,0.0022701475595913734,29,6,10.126436781609195,20.25287356321839
Computer based training software,Graphics or photo imaging software,11,0.012485811577752554,31,172,1.8175168792198049,19.992685671417853
Data base user interface and query software,Graphical user interface development software,11,0.012485811577752554,413,13,1.8049916185509405,19.854907804060346
Program testing software,Video creation and editing software,5,0.0056753688989784334,28,40,3.9330357142857144,19.665178571428573
Enterprise resource planning ERP software,Internet browser software,14,0.015891032917139614,297,30,1.3842873176206512,19.380022446689118
Graphical user interface development software,Internet directory services software,2,0.0022701475595913734,13,14,9.681318681318682,19.362637362637365
Customer relationship management CRM software,Time accounting software,5,0.0056753688989784334,88,13,3.8505244755244754,19.252622377622377
Customer relationship management CRM software,Graphical user interface development software,5,0.0056753688989784334,88,13,3.8505244755244754,19.252622377622377
Data base user interface and query software,Switch or router software,9,0.01021566401816118,413,9,2.13317191283293,19.19854721549637
Metadata management software,Video conferencing software,3,0.00340522133938706,6,69,6.384057971014493,19.15217391304348
Electronic mail software,Object oriented data base management software,21,0.02383654937570942,638,32,0.9062010188087773,19.030221394984324
Data base reporting software,Video creation and editing software,5,0.0056753688989784334,29,40,3.7974137931034484,18.987068965517242
Expert system software,Video creation and editing software,5,0.0056753688989784334,29,40,3.7974137931034484,18.987068965517242
Accounting software,Business intelligence and data analysis software,12,0.01362088535754824,84,80,1.5732142857142857,18.878571428571426
Expert system software,Word processing software,22,0.024971623155505107,29,785,0.8513946848231935,18.730683066110256
Data base management system software,Time accounting software,5,0.0056753688989784334,91,13,3.723584108199493,18.617920540997467
Network security and virtual private network VPN equipment software,Video conferencing software,4,0.004540295119182747,11,69,4.642951251646904,18.571805006587617
Accounting software,Development environment software,16,0.018161180476730987,84,145,1.1573070607553366,18.516912972085386
Cloud-based management software,Video creation and editing software,6,0.00681044267877412,43,40,3.0732558139534882,18.43953488372093
Cloud-based management software,Web page creation and editing software,11,0.012485811577752554,43,136,1.6571477428180577,18.228625170998633
Presentation software,Time accounting software,13,0.014755959137343927,629,13,1.4006359300476947,18.20826709062003
Electronic mail software,Time accounting software,13,0.014755959137343927,638,13,1.3808777429467085,17.95141065830721
Time accounting software,Web page creation and editing software,6,0.00681044267877412,13,136,2.9898190045248865,17.93891402714932
Graphical user interface development software,Web page creation and editing software,6,0.00681044267877412,13,136,2.9898190045248865,17.93891402714932
Customer relationship management CRM software,Internet directory services software,5,0.0056753688989784334,88,14,3.575487012987013,17.877435064935064
Analytical or scientific software,Time accounting software,7,0.007945516458569807,186,13,2.5504549214226633,17.853184449958643
Customer relationship management CRM software,Switch or router software,4,0.004540295119182747,88,9,4.44949494949495,17.7979797979798
Configuration management software,Video creation and editing software,5,0.0056753688989784334,31,40,3.55241935483871,17.76209677419355
Desktop publishing software,Program testing software,7,0.007945516458569807,88,28,2.502840909090909,17.519886363636363
Internet browser software,Web page creation and editing software,9,0.01021566401816118,30,136,1.9433823529411762,17.490441176470586
Data base management system software,Enterprise system management software,3,0.00340522133938706,91,5,5.8087912087912095,17.42637362637363
Geographic information system,Internet directory services software,5,0.0056753688989784334,91,14,3.4576138147566717,17.288069073783358
Geographic information system,Switch or router software,4,0.004540295119182747,91,9,4.302808302808303,17.21123321123321
Accounting software,Internet browser software,7,0.007945516458569807,84,30,2.447222222222222,17.130555555555553
Computer aided design CAD software,Video conferencing software,16,0.018161180476730987,192,69,1.0640096618357489,17.02415458937198
Data mining software,Time accounting software,3,0.00340522133938706,36,13,5.647435897435898,16.942307692307693
Desktop publishing software,Expert system software,7,0.007945516458569807,88,29,2.41653605015674,16.91575235109718
Internet directory services software,Presentation software,13,0.014755959137343927,14,629,1.3005905064728593,16.907676584147172
Internet browser software,Materials requirements planning logistics and supply chain software,2,0.0022701475595913734,30,7,8.39047619047619,16.78095238095238
Process mapping and design software,Time accounting software,6,0.00681044267877412,146,13,2.7850368809272914,16.710221285563748
Metadata management software,Project management software,5,0.0056753688989784334,6,221,3.3220211161387634,16.610105580693816
Analytical or scientific software,Internet directory services software,7,0.007945516458569807,186,14,2.3682795698924735,16.577956989247316
Computer aided design CAD software,Video creation and editing software,12,0.01362088535754824,192,40,1.3765625000000001,16.51875
Cloud-based management software,Enterprise system management software,2,0.0022701475595913734,43,5,8.195348837209302,16.390697674418604
Graphics or photo imaging software,Medical software,19,0.021566401816118047,172,113,0.8612368800164643,16.36350072031282
Customer relationship management CRM software,Internet browser software,7,0.007945516458569807,88,30,2.3359848484848484,16.35189393939394
Accounting software,Analytical or scientific software,17,0.019296254256526674,84,186,0.958589349718382,16.29601894521249
Internet browser software,Process mapping and design software,9,0.01021566401816118,30,146,1.81027397260274,16.292465753424658
Operating system software,Procedure management software,6,0.00681044267877412,326,6,2.702453987730061,16.214723926380366
Metadata management software,Operating system software,6,0.00681044267877412,6,326,2.702453987730061,16.214723926380366
Procedure management software,Process mapping and design software,4,0.004540295119182747,6,146,4.0228310502283104,16.091324200913242
Configuration management software,Electronic mail software,19,0.021566401816118047,31,638,0.8463444230963698,16.080544038831025
Electronic mail software,Program testing software,18,0.02043132803632236,638,28,0.8877071204657411,15.97872816838334
Computer aided design CAD software,Data base reporting software,10,0.011350737797956867,192,29,1.582255747126437,15.82255747126437
Accounting software,Computer aided design CAD software,17,0.019296254256526674,84,192,0.9286334325396826,15.786768353174603
Graphical user interface development software,Video conferencing software,4,0.004540295119182747,13,69,3.928651059085842,15.714604236343368
Accounting software,Medical software,13,0.014755959137343927,84,113,1.2065950273914876,15.685735356089339
Content workflow software,Time accounting software,3,0.00340522133938706,39,13,5.21301775147929,15.63905325443787
Computer aided design CAD software,Internet browser software,10,0.011350737797956867,192,30,1.5295138888888888,15.29513888888889
Internet directory services software,Office suite software,14,0.015891032917139614,14,813,1.083640836408364,15.170971709717097
Data base user interface and query software,Human resources software,7,0.007945516458569807,413,7,2.1331719128329296,14.932203389830507
Computer aided design CAD software,Web page creation and editing software,21,0.02383654937570942,192,136,0.7085248161764706,14.879021139705882
Time accounting software,Word processing software,13,0.014755959137343927,13,785,1.1222929936305732,14.589808917197452
Document management software,Metadata management software,5,0.0056753688989784334,252,6,2.9133597883597884,14.566798941798941
Internet directory services software,Spreadsheet software,14,0.015891032917139614,14,854,1.0316159250585482,14.442622950819674
Data base reporting software,Web page creation and editing software,8,0.009080590238365494,29,136,1.7870182555780934,14.296146044624747
Accounting software,Data mining software,7,0.007945516458569807,84,36,2.039351851851852,14.275462962962965
Graphics or photo imaging software,Time accounting software,6,0.00681044267877412,172,13,2.3640429338103757,14.184257602862253
Office suite software,Time accounting software,13,0.014755959137343927,813,13,1.083640836408364,14.087330873308733
Geographic information system,Web page creation and editing software,14,0.015891032917139614,91,136,0.996606334841629,13.952488687782806
Human resources software,Process mapping and design software,4,0.004540295119182747,7,146,3.448140900195695,13.79256360078278
Electronic mail software,Expert system software,17,0.019296254256526674,638,29,0.8094800562101394,13.76116095557237
Enterprise resource planning ERP software,Internet directory services software,8,0.009080590238365494,297,14,1.6950456950456951,13.560365560365561
Business intelligence and data analysis software,Time accounting software,4,0.004540295119182747,80,13,3.3884615384615384,13.553846153846154
Enterprise system management software,Operating system software,5,0.0056753688989784334,5,326,2.7024539877300615,13.512269938650308
Spreadsheet software,Time accounting software,13,0.014755959137343927,854,13,1.031615925058548,13.411007025761123
Operating system software,Time accounting software,8,0.009080590238365494,326,13,1.6630486078338838,13.30438886267107
Internet browser software,Project management software,10,0.011350737797956867,30,221,1.3288084464555052,13.288084464555052
Business intelligence and data analysis software,Internet browser software,6,0.00681044267877412,80,30,2.2025,13.215
Accounting software,Content workflow software,7,0.007945516458569807,84,39,1.8824786324786327,13.17735042735043
Graphics or photo imaging software,Internet directory services software,6,0.00681044267877412,172,14,2.1951827242524917,13.17109634551495
Analytical or scientific software,Switch or router software,5,0.0056753688989784334,186,9,2.63142174432497,13.157108721624851
Data mining software,Internet browser software,4,0.004540295119182747,36,30,3.262962962962963,13.051851851851852
Data base user interface and query software,Procedure management software,6,0.00681044267877412,413,6,2.13317191283293,12.79903147699758
Data base user interface and query software,Metadata management software,6,0.00681044267877412,413,6,2.13317191283293,12.79903147699758
Network security and virtual private network VPN equipment software,Presentation software,10,0.011350737797956867,11,629,1.2733053909524497,12.733053909524497
Computer based training software,Web platform development software,8,0.009080590238365494,31,144,1.578853046594982,12.630824372759855
Presentation software,Switch or router software,9,0.01021566401816118,629,9,1.4006359300476947,12.605723370429253
Enterprise resource planning ERP software,Video creation and editing software,13,0.014755959137343927,297,40,0.9640572390572391,12.532744107744108
Document management software,Human resources software,5,0.0056753688989784334,252,7,2.4971655328798184,12.485827664399093
Enterprise resource planning ERP software,Metadata management software,5,0.0056753688989784334,297,6,2.471941638608305,12.359708193041525
Accounting software,Web platform development software,13,0.014755959137343927,84,144,0.9468419312169313,12.308945105820106
Application server software,Human resources software,2,0.0022701475595913734,41,7,6.139372822299651,12.278745644599303
Graphical user interface development software,Office suite software,12,0.01362088535754824,13,813,1.000283848992336,12.003406187908032
Network security and virtual private network VPN equipment software,Office suite software,11,0.012485811577752554,11,813,1.083640836408364,11.920049200492004
Geographic information system,Graphical user interface development software,4,0.004540295119182747,91,13,2.9788672865595944,11.915469146238378
Enterprise resource planning ERP software,Switch or router software,6,0.00681044267877412,297,9,1.9775533108866443,11.865319865319865
Medical software,Metadata management software,3,0.00340522133938706,113,6,3.898230088495575,11.694690265486726
Medical software,Procedure management software,3,0.00340522133938706,113,6,3.898230088495575,11.694690265486726
Computer based training software,Object or component oriented development software,9,0.01021566401816118,31,198,1.2917888563049853,11.626099706744867
Graphical user interface development software,Spreadsheet software,12,0.01362088535754824,13,854,0.9522608539001982,11.427130246802378
Network security and virtual private network VPN equipment software,Spreadsheet software,11,0.012485811577752554,11,854,1.031615925058548,11.347775175644028
Medical software,Network security and virtual private network VPN equipment software,4,0.004540295119182747,113,11,2.835076427996782,11.340305711987128
Enterprise application integration software,Time accounting software,4,0.004540295119182747,96,13,2.823717948717949,11.294871794871796
Medical software,Web page creation and editing software,14,0.015891032917139614,113,136,0.8025767829255596,11.236074960957835
Enterprise application integration software,Internet browser software,6,0.00681044267877412,96,30,1.8354166666666667,11.0125
Accounting software,Enterprise application integration software,10,0.011350737797956867,84,96,1.0925099206349207,10.925099206349207
Data mining software,Switch or router software,2,0.0022701475595913734,36,9,5.438271604938271,10.876543209876543
Graphical user interface development software,Presentation software,10,0.011350737797956867,13,629,1.0774122538828421,10.774122538828422
Analytical or scientific software,Network security and virtual private network VPN equipment software,5,0.0056753688989784334,186,11,2.152981427174976,10.764907135874878
Desktop publishing software,Medical software,11,0.012485811577752554,88,113,0.9745575221238938,10.720132743362832
Data base user interface and query software,Enterprise system management software,5,0.0056753688989784334,413,5,2.1331719128329296,10.665859564164649
Internet browser software,Video conferencing software,5,0.0056753688989784334,30,69,2.1280193236714977,10.64009661835749
Content workflow software,Web page creation and editing software,8,0.009080590238365494,39,136,1.3288084464555054,10.630467571644044
Computer aided design CAD software,Sales and marketing software,9,0.01021566401816118,192,35,1.1799107142857144,10.61919642857143
Cloud-based data access and sharing software,Computer aided design CAD software,8,0.009080590238365494,29,192,1.2658045977011494,10.126436781609195
Application server software,Web page creation and editing software,8,0.009080590238365494,41,136,1.2639885222381635,10.111908177905308
Development environment software,Internet browser software,7,0.007945516458569807,145,30,1.4177011494252874,9.923908045977011
Object oriented data base management software,Web page creation and editing software,7,0.007945516458569807,32,136,1.4170496323529411,9.919347426470587
Inventory management software,Presentation software,7,0.007945516458569807,7,629,1.4006359300476947,9.804451510333863
Human resources software,Presentation software,7,0.007945516458569807,7,629,1.4006359300476947,9.804451510333863
Switch or router software,Video creation and editing software,2,0.0022701475595913734,9,40,4.894444444444445,9.78888888888889
Office suite software,Switch or router software,9,0.01021566401816118,813,9,1.083640836408364,9.752767527675276
Enterprise resource planning ERP software,Network security and virtual private network VPN equipment software,6,0.00681044267877412,297,11,1.617998163452709,9.707988980716253
Electronic mail software,Inventory management software,7,0.007945516458569807,638,7,1.3808777429467083,9.666144200626958
Electronic mail software,Human resources software,7,0.007945516458569807,638,7,1.3808777429467083,9.666144200626958
Medical software,Time accounting software,4,0.004540295119182747,113,13,2.3989108236895844,9.595643294758338
Document management software,Procedure management software,4,0.004540295119182747,252,6,2.3306878306878307,9.322751322751323
Spreadsheet software,Switch or router software,9,0.01021566401816118,854,9,1.031615925058548,9.284543325526931
Computer based training software,Document management software,9,0.01021566401816118,31,252,1.0149769585253456,9.13479262672811
Human resources software,Project management software,4,0.004540295119182747,7,221,2.277957336780866,9.111829347123464
Graphics or photo imaging software,Switch or router software,4,0.004540295119182747,172,9,2.276485788113695,9.10594315245478
Internet directory services software,Medical software,4,0.004540295119182747,14,113,2.2275600505689,8.9102402022756
Time accounting software,Video conferencing software,3,0.00340522133938706,13,69,2.9464882943143813,8.839464882943144
Computer aided design CAD software,Graphical user interface development software,5,0.0056753688989784334,192,13,1.764823717948718,8.824118589743591
Configuration management software,Time accounting software,2,0.0022701475595913734,31,13,4.3722084367245655,8.744416873449131
Geographic information system,Video creation and editing software,6,0.00681044267877412,91,40,1.4521978021978024,8.713186813186814
Graphical user interface development software,Word processing software,10,0.011350737797956867,13,785,0.8633023027927487,8.633023027927486
Object oriented data base management software,Time accounting software,2,0.0022701475595913734,32,13,4.235576923076923,8.471153846153847
Presentation software,Procedure management software,6,0.00681044267877412,629,6,1.4006359300476947,8.403815580286167
Metadata management software,Presentation software,6,0.00681044267877412,6,629,1.4006359300476947,8.403815580286167
Electronic mail software,Metadata management software,6,0.00681044267877412,638,6,1.3808777429467083,8.28526645768025
Internet browser software,Object oriented data base management software,3,0.00340522133938706,30,32,2.7531250000000003,8.259375
Enterprise resource planning ERP software,Graphical user interface development software,6,0.00681044267877412,297,13,1.369075369075369,8.214452214452214
Customer relationship management CRM software,Network security and virtual private network VPN equipment software,3,0.00340522133938706,88,11,2.730371900826446,8.191115702479339
Computer based training software,Desktop publishing software,5,0.0056753688989784334,31,88,1.6147360703812317,8.073680351906159
Data base management system software,Internet browser software,5,0.0056753688989784334,91,30,1.6135531135531134,8.067765567765568
File versioning software,Web page creation and editing software,8,0.009080590238365494,52,136,0.9966063348416289,7.972850678733031
Enterprise resource planning ERP software,Procedure management software,4,0.004540295119182747,297,6,1.977553310886644,7.910213243546576
Inventory management software,Word processing software,7,0.007945516458569807,7,785,1.1222929936305732,7.8560509554140125
Human resources software,Word processing software,7,0.007945516458569807,7,785,1.1222929936305732,7.8560509554140125
Medical software,Switch or router software,3,0.00340522133938706,113,9,2.5988200589970503,7.79646017699115
Sales and marketing software,Time accounting software,2,0.0022701475595913734,35,13,3.872527472527473,7.745054945054946
Accounting software,Object or component oriented development software,12,0.01362088535754824,84,198,0.6356421356421357,7.6277056277056285
Materials requirements planning logistics and supply chain software,Office suite software,7,0.007945516458569807,7,813,1.083640836408364,7.585485854858549
Inventory management software,Office suite software,7,0.007945516458569807,7,813,1.083640836408364,7.585485854858549
Human resources software,Office suite software,7,0.007945516458569807,7,813,1.083640836408364,7.585485854858549
Configuration management software,Web page creation and editing software,6,0.00681044267877412,31,136,1.2537950664136623,7.522770398481974
Development environment software,Time accounting software,4,0.004540295119182747,145,13,1.8694960212201592,7.477984084880637
Graphics or photo imaging software,Network security and virtual private network VPN equipment software,4,0.004540295119182747,172,11,1.8625792811839323,7.450317124735729
Internet browser software,Object or component oriented development software,7,0.007945516458569807,30,198,1.0382154882154881,7.267508417508417
Materials requirements planning logistics and supply chain software,Spreadsheet software,7,0.007945516458569807,7,854,1.0316159250585482,7.221311475409837
Inventory management software,Spreadsheet software,7,0.007945516458569807,7,854,1.0316159250585482,7.221311475409837
Human resources software,Spreadsheet software,7,0.007945516458569807,7,854,1.0316159250585482,7.221311475409837
Enterprise system management software,Project management software,3,0.00340522133938706,5,221,2.3918552036199094,7.175565610859728
Electronic mail software,Materials requirements planning logistics and supply chain software,6,0.00681044267877412,638,7,1.1836094939543214,7.101656963725928
Computer based training software,Development environment software,6,0.00681044267877412,31,145,1.1759733036707454,7.055839822024472
Data mining software,Internet directory services software,2,0.0022701475595913734,36,14,3.496031746031746,6.992063492063492
Desktop publishing software,Time accounting software,3,0.00340522133938706,88,13,2.3103146853146854,6.930944055944057
Computer aided design CAD software,Procedure management software,3,0.00340522133938706,192,6,2.2942708333333335,6.8828125
Content workflow software,Internet browser software,3,0.00340522133938706,39,30,2.258974358974359,6.776923076923077
Metadata management software,Word processing software,6,0.00681044267877412,6,785,1.1222929936305732,6.733757961783439
Computer aided design CAD software,Network security and virtual private network VPN equipment software,4,0.004540295119182747,192,11,1.6685606060606062,6.674242424242425
Application server software,Time accounting software,2,0.0022701475595913734,41,13,3.3058161350844277,6.6116322701688555
Accounting software,Video creation and editing software,5,0.0056753688989784334,84,40,1.3110119047619049,6.555059523809525
Office suite software,Procedure management software,6,0.00681044267877412,813,6,1.083640836408364,6.501845018450185
Metadata management software,Office suite software,6,0.00681044267877412,6,813,1.083640836408364,6.501845018450185
Internet directory services software,Word processing software,9,0.01021566401816118,14,785,0.7214740673339399,6.493266606005459
Desktop publishing software,Internet directory services software,3,0.00340522133938706,88,14,2.145292207792208,6.435876623376624
Computer based training software,Video creation and editing software,3,0.00340522133938706,31,40,2.1314516129032257,6.394354838709678
Electronic mail software,Internet directory services software,8,0.009080590238365494,638,14,0.7890729959695476,6.312583967756381
Cloud-based management software,Time accounting software,2,0.0022701475595913734,43,13,3.1520572450805013,6.304114490161003
Internet directory services software,Video creation and editing software,2,0.0022701475595913734,14,40,3.1464285714285714,6.292857142857143
Procedure management software,Spreadsheet software,6,0.00681044267877412,6,854,1.031615925058548,6.189695550351288
Metadata management software,Spreadsheet software,6,0.00681044267877412,6,854,1.031615925058548,6.189695550351288
Cloud-based management software,Internet browser software,3,0.00340522133938706,43,30,2.0488372093023255,6.1465116279069765
Analytical or scientific software,Human resources software,3,0.00340522133938706,186,7,2.0299539170506913,6.089861751152074
Computer aided design CAD software,Materials requirements planning logistics and supply chain software,3,0.00340522133938706,192,7,1.9665178571428572,5.899553571428571
Accounting software,Data base reporting software,4,0.004540295119182747,84,29,1.4466338259441707,5.786535303776683
Materials requirements planning logistics and supply chain software,Word processing software,6,0.00681044267877412,7,785,0.9619654231119199,5.771792538671519
Computer aided design CAD software,Time accounting software,4,0.004540295119182747,192,13,1.4118589743589745,5.647435897435898
Expert system software,Web page creation and editing software,5,0.0056753688989784334,29,136,1.1168864097363083,5.584432048681541
Computer aided design CAD software,Internet directory services software,4,0.004540295119182747,192,14,1.3110119047619049,5.2440476190476195
Geographic information system,Internet browser software,4,0.004540295119182747,91,30,1.2908424908424907,5.163369963369963
Internet browser software,Web platform development software,5,0.0056753688989784334,30,144,1.019675925925926,5.09837962962963
Computer based training software,Data base management system software,4,0.004540295119182747,31,91,1.249202410492733,4.996809641970932
Data base user interface and query software,Materials requirements planning logistics and supply chain software,4,0.004540295119182747,413,7,1.218955378761674,4.875821515046696
Data base user interface and query software,Inventory management software,4,0.004540295119182747,413,7,1.218955378761674,4.875821515046696
Computer aided design CAD software,Switch or router software,3,0.00340522133938706,192,9,1.5295138888888888,4.588541666666666
Electronic mail software,Network security and virtual private network VPN equipment software,6,0.00681044267877412,638,11,0.7532060416072955,4.5192362496437735
Document management software,Inventory management software,3,0.00340522133938706,252,7,1.498299319727891,4.494897959183673
Computer based training software,Data base user interface and query software,8,0.009080590238365494,31,413,0.5504959775052722,4.403967820042178
Metadata management software,Web page creation and editing software,2,0.0022701475595913734,6,136,2.159313725490196,4.318627450980392
Time accounting software,Web platform development software,3,0.00340522133938706,13,144,1.4118589743589745,4.235576923076923
Internet directory services software,Web page creation and editing software,3,0.00340522133938706,14,136,1.3881302521008403,4.164390756302521
Internet browser software,Medical software,4,0.004540295119182747,30,113,1.03952802359882,4.15811209439528
Computer aided design CAD software,Medical software,10,0.011350737797956867,192,113,0.40606563421828906,4.060656342182891
Electronic mail software,Switch or router software,5,0.0056753688989784334,638,9,0.7671543016370602,3.835771508185301
Electronic mail software,Graphical user interface development software,6,0.00681044267877412,638,13,0.637328189052327,3.823969134313962
Configuration management software,Internet browser software,2,0.0022701475595913734,31,30,1.8946236559139784,3.789247311827957
Computer based training software,Video conferencing software,3,0.00340522133938706,31,69,1.23562412342216,3.7068723702664803
Human resources software,Web page creation and editing software,2,0.0022701475595913734,7,136,1.8508403361344539,3.7016806722689077
Program testing software,Web page creation and editing software,4,0.004540295119182747,28,136,0.9254201680672269,3.7016806722689077
Network security and virtual private network VPN equipment software,Word processing software,6,0.00681044267877412,11,785,0.6121598147075855,3.672958888245513
Development environment software,Human resources software,2,0.0022701475595913734,145,7,1.735960591133005,3.47192118226601
Enterprise system management software,Office suite software,4,0.004540295119182747,5,813,0.8669126691266912,3.4676506765067647
Materials requirements planning logistics and supply chain software,Process mapping and design software,2,0.0022701475595913734,7,146,1.7240704500978474,3.448140900195695
Inventory management software,Process mapping and design software,2,0.0022701475595913734,7,146,1.7240704500978474,3.448140900195695
Graphics or photo imaging software,Metadata management software,2,0.0022701475595913734,172,6,1.7073643410852715,3.414728682170543
Graphics or photo imaging software,Procedure management software,2,0.0022701475595913734,172,6,1.7073643410852715,3.414728682170543
Internet browser software,Sales and marketing software,2,0.0022701475595913734,30,35,1.678095238095238,3.356190476190476
Enterprise system management software,Spreadsheet software,4,0.004540295119182747,5,854,0.8252927400468384,3.3011709601873536
Accounting software,Graphical user interface development software,2,0.0022701475595913734,84,13,1.6135531135531134,3.2271062271062267
Computer based training software,Project management software,5,0.0056753688989784334,31,221,0.6429718289300832,3.214859144650416
Materials requirements planning logistics and supply chain software,Presentation software,4,0.004540295119182747,7,629,0.8003633885986827,3.201453554394731
Computer based training software,Operating system software,6,0.00681044267877412,31,326,0.523055610528399,3.138333663170394
Switch or router software,Word processing software,5,0.0056753688989784334,9,785,0.6234961075725408,3.117480537862704
Object or component oriented development software,Time accounting software,3,0.00340522133938706,198,13,1.026806526806527,3.080419580419581
Computer aided design CAD software,Metadata management software,2,0.0022701475595913734,192,6,1.5295138888888888,3.0590277777777777
Geographic information system,Time accounting software,2,0.0022701475595913734,91,13,1.4894336432797972,2.9788672865595944
Graphics or photo imaging software,Human resources software,2,0.0022701475595913734,172,7,1.463455149501661,2.926910299003322
Enterprise system management software,Presentation software,3,0.00340522133938706,5,629,0.8403815580286168,2.5211446740858503
Graphical user interface development software,Medical software,2,0.0022701475595913734,13,113,1.1994554118447922,2.3989108236895844
Accounting software,Application server software,3,0.00340522133938706,84,41,0.7674216027874564,2.302264808362369
Materials requirements planning logistics and supply chain software,Project management software,2,0.0022701475595913734,7,221,1.138978668390433,2.277957336780866
Inventory management software,Project management software,2,0.0022701475595913734,7,221,1.138978668390433,2.277957336780866
Computer based training software,Medical software,3,0.00340522133938706,31,113,0.7544961461604339,2.2634884384813017
Electronic mail software,Procedure management software,3,0.00340522133938706,638,6,0.6904388714733541,2.0713166144200623
Medical software,Video creation and editing software,3,0.00340522133938706,113,40,0.5847345132743362,1.7542035398230087
Procedure management software,Word processing software,3,0.00340522133938706,6,785,0.5611464968152866,1.6834394904458598
Accounting software,Configuration management software,2,0.0022701475595913734,84,31,0.6766513056835638,1.3533026113671276
